id,userName,userImage,date,score,scoreText,url,title,text,Source,application,is_positive
182,feni safitri,https://lh3.googleusercontent.com/-yLkigbJ8Y4U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn6T_WWYw-EHXY3fZmfPiblscuCVQ/photo.jpg,5/31/2020 13:15,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEflfL7lFVGDu0IhNC9M17_dgNz99ojmZski3U5KmAMBybkVD28_R9tzvSfEnLWfa9BbX07mWv4MrKgzmU,,Aplikasi oke,Google Play,Tripa Smart,1
183,ardin bmp,https://lh3.googleusercontent.com/a-/AOh14GiLaDH1kD3j85NCYD8OLdi71aQt36efNNqgML-aiQ,5/31/2020 13:14,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFh4oSMzWfGTiIWOD44X3M70H_jK6Nl2-42tB5oFXKzAHLB8svcd8QUxMXSZ0JJSPFwITZ6h08z7b8mUWc,,Sukses selalu buat TRIPA,Google Play,Tripa Smart,1
184,aya tiara,https://lh3.googleusercontent.com/-778r2cNpERk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucloc9c5WMOB0l7R4SAd0_3-Gbfb-g/photo.jpg,5/31/2020 13:12,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHSif37BXFI140XY3XUHzz1tENb_T83QMJWcxD_8Uzl3ugBHpZ2lStUdQuWi2NvgtUIsAX3WWtc_Xgjw10,,Aplikasinya kerenðŸ‘ðŸ‘ðŸ‘,Google Play,Tripa Smart,1
185,Yuki Baby Shop,https://lh3.googleusercontent.com/-n39w6lOCsK8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckN5vCt4ePCMHtKIH4FjVUYpdDUWg/photo.jpg,5/31/2020 13:12,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFrY3MiMnx2Q1VdxZr9e2feWkh6J--1_hSMylMZx2wWsh9K7SrRXFHfGgUTRKjrmcoJlPnd3VjHNgZrajw,,Good app... Semoga tripa semakin suksessðŸ‘ðŸ‘ðŸ‘,Google Play,Tripa Smart,1
186,Sigit jogja,https://lh3.googleusercontent.com/-6bD2nP2OrsI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckISAlbXQnw6DLdH4whb9VDL1oy5Q/photo.jpg,5/31/2020 13:10,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEX5A6Ak-HPH_WmO4grqMsyWXocxreXFDv2e8jpuycwigAb9FA1bbo_zA-moBwfFlIs3ff4h1bHUW-od8k,,Sangat bagus dan membantu sekali hal penutupan asuransi situasi pandemi saat ini.,Google Play,Tripa Smart,1
187,Evi Zahara,https://lh3.googleusercontent.com/-sVgtrkfdpkQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl5sm5iZ4DeONNv00g3OWw-eG7Mrw/photo.jpg,5/31/2020 13:09,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEOuiPCQa8c_WVYrrxezTCU-vO6vdrOFQwSN_U5flOqWi3TXBnQskrE1ePrHKQb_mfY-OHAVCgjiWDF45I,,Kerennn. Aplikasi yang sangat membantu. Trimakasih tripa ðŸ™ðŸ˜‰,Google Play,Tripa Smart,1
188,Indra Andriansyah,https://lh3.googleusercontent.com/-MnOdz8ELzb4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmJR1ussb_gGPZNCjyGkmUvOls3aw/photo.jpg,5/31/2020 13:08,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOF-ncSmDdeWqCFFlxpp_adB7cgrNGYr6W4EuW5gRJl9HAxdomqM_Or7x39RLjPyIEhiPBIajMRC1LCr2wg,,Semoga sukses aplikasinya. Lebih cepat dan nyaman bagi pengguna.,Google Play,Tripa Smart,1
189,Rita Sofia Nurlita,https://lh3.googleusercontent.com/a-/AOh14GjleHQM0dUbGN7T6vSTSfuiyy0v2wvw3iwO3BAb,5/31/2020 13:07,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHo5-50bTHtkF6hT2PhbZDm1pED7248KJsz62aZGgxFkrOvAmXxaZ5lDu65PlDDsndKvKyBGC2TNPH4XWQ,,"aplikasinya keren mudah dibaca, bahkan tanpa instalpun ringkasannya sudah terbaca, apalagi kita buka...ngerti banget asuransi tanpa harus ketemu cs",Google Play,Tripa Smart,1
190,Berlian miswa,https://lh3.googleusercontent.com/a-/AOh14GhtABdsFSlZKzHO3NpxZPQsarrrt8DlRZVZKa_yeQ,5/31/2020 13:04,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHas1UAEak7UrjxkzWaIUFjLQyXmQ7uvuevsgGlv2Tuw9RzyPkXyAGv5zsXALAmSE3yXKIHmkd5A4XiV5c,,Good app,Google Play,Tripa Smart,1
191,yani soffiyah,https://lh3.googleusercontent.com/-qzhqpEE9-R0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn4HnXrDbwtoKGd2Y5O4AriAqIisA/photo.jpg,5/31/2020 13:04,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHfO7erCdWsVU1HuXPjC-3-4jjp0hlvYYVpGmagnT0jRIKVadB1fLFKaILxMSfOXdGU4DWCGvNV3zrEqiY,,"Aplikasinya seru, mudah digunakan, bisa tau semua ttg tripa dan asuransi..âœ”âœ”âœ”âœ”âœ”",Google Play,Tripa Smart,1
192,Melisha Sandofa Marpaung,https://lh3.googleusercontent.com/a-/AOh14Gj2v430NO4XOlmFAKVxSj_gsjJMzBVyRBHqAt0z,5/31/2020 13:03,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEnlxbQXFqpokbZgpYunHlmLJaQAw0YVMkNPZ9Pq2v3koc919LuekeJSC8PDHvzChK1nbNv2P2T76OWYCs,,Good Application. Sukses selalu Tripa.,Google Play,Tripa Smart,1
193,Bustami Roy,https://lh3.googleusercontent.com/-rXa2U4FFLd0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm5Mq1IDYB5DOMLOWs4LlyKINWaFw/photo.jpg,5/31/2020 13:03,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEGiedSCDAfrt4KuvoODEKF_cA-CgXOf0HlxC7bRh94GlHNcEk7peB_ebeynxupLPur2fUDei0sCJSps4s,,Sangat terbantu dengan aplikasi ini,Google Play,Tripa Smart,1
194,Tati Hartati,https://lh3.googleusercontent.com/-Y7ZlYN58GCI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckSvkl5hHEen2b-51hVq-ICYW2igA/photo.jpg,5/31/2020 13:02,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGmxE2ZyG9_haBlvNs1CmSaSkpZ6chTBOpQgtvT5PL_b6F6Qi2SNtkMQybR1mR8kZ1Yvrm3SToSHzOJNoM,,Keren dach aplikasinya,Google Play,Tripa Smart,1
195,Agoest Soebhektie,https://lh3.googleusercontent.com/a-/AOh14GgdbqOs-Npris7r2RZ6jC-dhLuyT72zaNCagCfKzg,5/31/2020 13:02,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFw9A_cieWnr12FRkX2_jD3mjGr5k8gD_wstdiYWYhLNvisWUIQJCXbf39VD97zcFz_RNKx2qT91V7OAgg,,"Applicable, user friendly n up to date...... Kereeeen.......",Google Play,Tripa Smart,1
196,willyantara ketut,https://lh3.googleusercontent.com/-hoXtnwJ3rIc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmAf7zyPJjeBwwXrdFihS0rFAehOA/photo.jpg,5/31/2020 12:58,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGBf6OPWPzJpxto2ir0dxUbVZsD_wcwemB2e0s0Cwp4q-4Dtcqx0W0Ag7j_3xtznUvROZz5zM_3G7sJq8Q,,Aplikasi yang sangat bagus mempermudah urusan asuransi ðŸ‘,Google Play,Tripa Smart,1
197,Jamil Elsurur20,https://lh3.googleusercontent.com/-j-rFqE3sieQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckMlNqSPREx6BDEiekJ1-I9_O9RLw/photo.jpg,5/31/2020 12:58,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFlmc4WYsbC-Lk0bGvFgsQsIAhgheqJ6HhUJHxX9WFOeZnukJYVVHGm97SKCqBGy6NJU1bgcr9A4Ahh47E,,Aplikasinya Sangat membantu,Google Play,Tripa Smart,1
198,Yulia Pramudyani,https://lh3.googleusercontent.com/a-/AOh14GhvpFqiz46-WbgMwr7thmmRBfWMlg_ZANnFCJ-H,5/31/2020 12:57,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGwMT3vpzN7FsLcf0xVjw4ZcCPYU4vp5_w4yBVWQtpOTto4CNmQkgggr6bo2IfkxoijasT0uVJgd42pefk,,"Aplikasi yg sangat membantu, jelas dan mudah dipahami. Semoga Tripa Semakin Jaya",Google Play,Tripa Smart,1
199,sofan fan,https://lh3.googleusercontent.com/-tIB1mTJRkVQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckVCjpMvlkD49d-r7bjRjEHrmSo5g/photo.jpg,5/31/2020 12:55,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHrMLNiYlpcdFT9RPrrX-3bNZExKjg4CJeUOfQTfdFlD06TcwDJsmT3XPnvt6WOgRskThXeeXLoLqyTdiU,,"Mantap, Luar Biasa, Sangat Membantu Sekali..",Google Play,Tripa Smart,1
200,lutfiah gauri,https://lh3.googleusercontent.com/-R4CL82jrFUs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckLpH1LDxrPEbaOULMyK-NXAJ5INA/photo.jpg,5/31/2020 12:53,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHVmg0JLtHdanJ-kcibaBatznOJuemiltsaUYzguxEh0YaFMB5bk-O5_ZYgVahfgvvoClPB9wR5j5wT4EQ,,Good app,Google Play,Tripa Smart,1
201,gogo scorpio,https://lh3.googleusercontent.com/-m-tFApUClAk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmh5BzJ9yMrl_qADpFT_VgXIZBxSA/photo.jpg,5/31/2020 12:52,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFmiayysDFAL0WlUbkXtC041PVdzjYsJsMLG142kBoWKXT71T4NzVdMkRyEBt8x1yJ9C_33QehH6ZewuqU,,Aplikasinya bagus. Fast respond,Google Play,Tripa Smart,1
202,kamelia hoed,https://lh3.googleusercontent.com/a-/AOh14Gjevoxw3gDeIdm9xlnupV1AouVFkoYJeFxq7O136Q,5/31/2020 12:52,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGwwetDs2ZgVP6t-GJOGjEkXuUNNlmpwX9ntfAMaTERxrn-cwa3AJx5p1mTI9oXjDmL5D1dVSHZ9wsylx4,,User interfacenya (tampilan aplikasi) bagus dan mudah digunakan dan bermanfaat,Google Play,Tripa Smart,1
203,Nurul Alam,https://lh3.googleusercontent.com/-kitsVrG1qxc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclgKIHFyDAbgxfwnFaQioYQLJVT6A/photo.jpg,5/31/2020 12:51,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEmW9KFdjbOlV542h2y1c7pGPYLv9xogypezS4YLaoSn6VF1P7cxcf53duD6hUg_lSfvu8PXxhCLc686Io,,"Aplikasinya keren,smg Tripa kedepannya semakin suksesðŸ‘ðŸ‘ðŸ‘",Google Play,Tripa Smart,1
204,Lia Darajati purbasari,https://lh3.googleusercontent.com/-sbA1trGyV1U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclRT6qi5gTuw4rnxiwz28sNrGug4A/photo.jpg,5/31/2020 12:49,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFCP9zWb73EdxRilpVCzAfymv1u4qNvL1iPxUQyfsimgRH3uWxTjqbEMIzB8ZqDkJuCSmNBDb3zYhOWoSM,,Aplikasi nya mantappppðŸ‘ðŸ‘ðŸ‘ðŸ‘,Google Play,Tripa Smart,1
205,Ria Agustina,https://lh3.googleusercontent.com/-06Q5Q64fbk8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnZCdqmzrP465ldhcQU8pILrce9Yw/photo.jpg,5/31/2020 12:48,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHWPtQCJbdJodKTEIrrfq8bRqc1GWzZHqgN18-388bSs1n5YIRPY2ct1bbZcxRUJV4ETCnM8NYLW5B47xc,,Asuransi yang tepat! terimakasih TRIPA sudah memberikan yang terbaik untuk nasabah.,Google Play,Tripa Smart,1
206,Raida Muharrikah,https://lh3.googleusercontent.com/a-/AOh14GhtyXgbkgog8eFdwx9xR48WmWfJp-RIpckgelth,5/31/2020 12:48,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEhyZISc_j3huELsZV1vcEKagO_O23M_VMPtyQPWFL_Zdwo7l0BG8DXyG8eKLu8oPJQycUMbLTFF5rjX80,,"Aplikasinya betul2 smart, sangat memudahkan, Thanks Tripa klo ada 10 bintang aku kasi 10 bintang.. Sukses terus makin majuu.. ðŸ‘ðŸ‘ðŸ‘",Google Play,Tripa Smart,1
207,Jiung Mansyur,https://lh3.googleusercontent.com/-FvDsc79d-7M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl6RrcFNvvGxMMKaWWG8gFX9H2eQw/photo.jpg,5/31/2020 12:47,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOF2tFQ7lQZYY7ubtfhXeABuHVhyrE66pjvYQfIML5U9Bnapd0EIVh_WALEyVlGu56glBKZ8Jm3f5GPZNQY,,Aplikasi yang bagus,Google Play,Tripa Smart,1
208,TRI AKMI SENTOSA,https://lh3.googleusercontent.com/a-/AOh14Giq0AvGj3eik4s0_Hco0rE6jbVGP72pWNrwgrg6,5/31/2020 12:46,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGrMhksEEP5eDFZuptURhIS6nhLFO4mu5BuLOwvhwaiS_oHPyG8-oHOm1gEafH446WJRWJCEVWeE15QXCc,,Good job tripa ðŸ‘,Google Play,Tripa Smart,1
209,Tb Fachrul Syah,https://lh3.googleusercontent.com/-VSBOwFJFNkE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn_WzyePSShWjybJhQxoE_81SAX7w/photo.jpg,5/31/2020 12:45,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHbPKOa1u3TUzWFDhxCsXM0kMBNHLj-AbkP-POCM3innxll5xTNhXnP41iS7p8cVwQbSZ7t4sfzn9IxMuk,,Sangat membantu dan mudah di gunakan,Google Play,Tripa Smart,1
210,Wiby Suharto,https://lh3.googleusercontent.com/-Fkqj_e3KZTs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckFgmPHDWH6CspGBjZ1mHRRIghX2Q/photo.jpg,5/31/2020 12:44,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEjBIvwn4l6jiGWY-HEDcNi6K0JTYfXAyB4caMBg948kMyOuynFTg98riq_j1LmeRbek9F0UQB1-JoszF8,,"Aplikasi keren untuk membantu dalam beransuransi property dll tanpa harus susah ketemu, tampilan nya dan sistemnya mudah du pahami ðŸ‘",Google Play,Tripa Smart,1
211,Hanenda Diza pamungkas,https://lh3.googleusercontent.com/a-/AOh14GiX5SadERQ8V0zoGqV4g8TOt4zsMXmP5yu34JKh,5/31/2020 12:43,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHNIWBcnZV6f9fAXzoiSsRygrY6ZqG8bi9puWgvEzOVCm1At3sINN8B7W-nJQ1d-uEmVIXBqV9AD6Rq_20,,Aplikasi yg sangat membantu dalam urusan asuransi...ðŸ˜‰ðŸ˜ðŸ˜ðŸ˜ðŸ˜,Google Play,Tripa Smart,1
212,edward awaludin,https://lh3.googleusercontent.com/a-/AOh14Gi8oZbe_fm8MvPMGtHtth3Nq8N6FsTkbVYnr1ty,5/31/2020 12:43,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFhlceDiTptxpEKEevZcfquXG4L2NRtubZUQRjHqputxAuc7SmXUB18oyoK4fh_fhHMlXzrbExLCn7tvfs,,Bagus dan sangat membantu,Google Play,Tripa Smart,1
213,Tutik Tutik,https://lh3.googleusercontent.com/-_j4tZ1HbnFE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckx2YFex4pcGHP0-nTP515zIUGINQ/photo.jpg,5/31/2020 12:43,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOG-G4nsJ7sU3AMSTWxajeisw2ruKj0AwgFmp3Q69yUm2p3jwwadNZ7dkj7gNTlGA811qtFc7P7DoSsRteg,,Mudah digunakan,Google Play,Tripa Smart,1
214,Algoritma Sakhy,https://lh3.googleusercontent.com/--mNzHE96HYQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucldbb8F0wtzGGYJpE-7Ge0BuJN2VQ/photo.jpg,5/31/2020 12:42,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFWHtmUaGqHnn4J1CKhbn0b9PKe8_8XSvjottYTZrsh8nbz3417pZLkbm-Ss4G9uyDwn9uNsmaREgltkF8,,Bagus,Google Play,Tripa Smart,1
215,Latifa Ijo,https://lh3.googleusercontent.com/a-/AOh14GirzcgZY_nRUbrLrRvLROmBFvPEPkgZw4o9icwO,5/31/2020 12:42,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEInD8UARl2HhKQaqpUFQ23zXiCpYD9Handqn8qCtaPLLUXXUTAxU_NRUtjv8CEWfXRLwAFzz2tNjtzj7U,,Aplikasinya keren banget,Google Play,Tripa Smart,1
216,Masheru Setiawan,https://lh3.googleusercontent.com/-t_ov2Xo0Djo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm-_YsezPSTEskwM3FrsUe8Z9i6sA/photo.jpg,5/31/2020 12:40,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFfxtuvs0UR7YM_unpQG7Bq2KFHF6tdaour9VBCjfo61094Z0UdjhK1Pbj8KXD-NMX9xkRpowXQ25wCdVM,,Semakin mudah dalam mempromosikan Tripa ðŸ‘,Google Play,Tripa Smart,1
217,Abdul Rasyid Al Sakhy,https://lh3.googleusercontent.com/-j8KeZucE67o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnFHpuPEInRAN6GuTtkQtKyfb1MbA/photo.jpg,5/31/2020 12:40,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEd7892-i4QhvN1mNm33KduDzBzvSlCSONayfhJ9cwuWddT27rH0EpnmSO3RzlkBDxi9dHlGg9JRgJVCFY,,good,Google Play,Tripa Smart,1
218,Ellys 1965,https://lh3.googleusercontent.com/-sJiVv554PPY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucllSlWHIfBojbAusVeXjLWnCPHXBA/photo.jpg,5/31/2020 12:40,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGPETogd3g4pSgSTp7amFSXSWpuNOO9MCo-ZBjLaS68DXERG2Nm_dN9lKkU1P_hUxkf2FoLS5NEno9rGPM,,Tripa smart semakin percaya diri dan sukses.,Google Play,Tripa Smart,1
219,anis melinda,https://lh3.googleusercontent.com/a-/AOh14GhitaDjRwmto6RX6i4RVJ1U8_ymr8eB6dC2NHE1,5/31/2020 12:39,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEtezCqC-AgNtht9s4aa1r4FzkrEwr-8wuVtaJ-4op-lnG4B1AFMG-T-S-3dYJX2ZV1_loWYVWyrGLvl-o,,Aplikasi yang sangat membantu,Google Play,Tripa Smart,1
220,Fakhri Kurnia,https://lh3.googleusercontent.com/a-/AOh14GjE8797330yuhkEFHeW57Cp2LjGYthvQp5NtxYg3Q,5/31/2020 12:38,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEyJv6Qpoea99U3gXHQK5Mc92Q-fN5c4uBhLhoYXWsl4R6kRLz2H324HiDSVOhjylLbEozIrwZNC6fF1ek,,aplikasinya lancar dan informatif juga! mantap banget!!!!!,Google Play,Tripa Smart,1
221,anggan tamba,https://lh3.googleusercontent.com/a-/AOh14GgdVIq6Q7Pz4y-cu2ptFgQaWJ6A_L1PermXJnC0,5/31/2020 12:36,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGvnRQgfB2E7r4xLrOarXus-fcfXZfDJagf7Oz_KnseDHdYz7qmFhuyjxErwNz1Lj0fTkj3slu_mfy0yhs,,Mudah banget di gunain nya. Sangat membantu banget.,Google Play,Tripa Smart,1
222,Arie Djamili7,https://lh3.googleusercontent.com/-4z1T7KcM_ww/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnUZCdtEMdIQyJpFfKV2-PwCFOflQ/photo.jpg,5/31/2020 12:36,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOG8_gDEAdktSaxhYEOiOhSQu3DsSVe7IeaR12eilDd6pGRLRxEaCf6OWwXd8fdX5RWi3NJBnjlAVFVuNBY,,"Asuransi yang oke, ga ribet, praktis, jelas dan membantu.",Google Play,Tripa Smart,1
223,unggul parlin,https://lh3.googleusercontent.com/-NWkqD84ETx4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckiqDW9_X9TApwK7TiXweRFXqPCUg/photo.jpg,5/31/2020 12:35,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOF2VtH6PBsF8XtDYKqjoLitUttS7el5rxGEGahANNjMCvNbQ3amC9x9xcQkBFzHWPM1PCFNghUJd3462IA,,Great apps for insurance,Google Play,Tripa Smart,1
224,Bayu Sumardianto,https://lh3.googleusercontent.com/-1x2aCRfDeKU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmxu-kZawn-LBpb255pFvIsD4Ty4A/photo.jpg,5/31/2020 12:32,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGFSZM0u8PWbzy6EhipyCKePeP3EpMm-TaFPfmHfE3_tXu7sLX2mW4gnr4uOxB1sXRxp0SWB58dGV7PK7w,,"Semoga dengan launching aplikasi tripa smart,dapat dengan mudah membantu kita untuk mengakses pembayaran atau informasi yang update....terimakasi sudah membuat aplikasi ini sudah membuat lebih mudah",Google Play,Tripa Smart,1
225,Yusep Saepudin,https://lh3.googleusercontent.com/a-/AOh14GiYUOgLQ5kLuT0R6yIqaqpZ5cHgJBv4zieg_wZW,5/31/2020 12:31,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOESWASKeCBIb-CZBROLaBuTCUvViU8j89HSPaGjMlHFCoq7kq2aOrK2PJoJNSbYUKYEuEoyYgeFnLHmQLM,,Aplikasi bagus,Google Play,Tripa Smart,1
226,akhmad huda,https://lh3.googleusercontent.com/a-/AOh14Gj3LjENxwLcMSjzDmqBpgVmJQb3T_GOHcPtkFHF,5/31/2020 12:31,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHiF5R-bqJQorgs9-oh1aLufcTzsamjPci1dWuGxZLAd8pUmH9LI29YsqXSp5l0YLqtc1PbheK1ySvPPzg,,"Dengan aplikasi ini saya mudah mencari lokasi kantor & bengkel rekanan TRIPA, POM bensin, ATM, restoran, tempat ibadah,Tripa Ku dan berita berita umum terkini.",Google Play,Tripa Smart,1
227,Fatchur Rozi,https://lh3.googleusercontent.com/-lwbTfEmw2-g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucklCKGd39_vWQM8rfOdtAZFxTzAaA/photo.jpg,5/31/2020 12:31,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOFL9durlo5dDNrS-8Yheumg4RlUBVk-gjbGjJqr07DzNLZHiSf5QimxUMRz_P3578uvVqGVDWOnabQDW04,,app yang sangat membantu.. sukses selalu,Google Play,Tripa Smart,1
228,CHANNEL Double FF,https://lh3.googleusercontent.com/a-/AOh14GgM_iMW0T5K5tJ60TZSo1FX-JfpgTr53-bPSkL28A,5/31/2020 12:29,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOEI4pNIoyisEP72X3yoStcdCLo13M-5fcq_XYg3exs21KDwEal6eTGmqUv_EIyCavyfylE0xofF4XPJSmE,,Sangat bagus,Google Play,Tripa Smart,1
229,Muhammad Akhdan,https://lh3.googleusercontent.com/a-/AOh14GjIaLu8UYglExQpRAx3obdEwIwaT8DggNgKUyc2moQ,5/31/2020 12:29,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGC9FZadUqXnMXov0q7hXQ7ptukYZ0COm9sSO2AkNWsSpvQrd1J4TiKtN5-GsPLDMyYJBCDIdbk4EcrN6I,,Aplikasi asuransi yg ringan dan sangat membantu.. Semoga sukses selalu..,Google Play,Tripa Smart,1
230,Sabar Sihotang,https://lh3.googleusercontent.com/-c2CXVklDjyw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckBFQfcJ91VayH6Uk6L1IPQVbyMpg/photo.jpg,5/31/2020 12:27,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOHAVvzAV5uYofaSSsEM3hnoUsegvymox2tCTpOFdSiBgcE4yr53Q9h0pYDWm_Ojjag7-vD84PwBTfhIHnM,,Sangat memuaskan,Google Play,Tripa Smart,1
231,Norman Monoarfa,https://lh3.googleusercontent.com/-9ncc1e1Qmds/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmXZ6aI_ADwk4_SbhJIY3KDIt9umw/photo.jpg,5/31/2020 12:27,5,5,https://play.google.com/apps/publish?#ReviewDetailsPlace:p=com.tripa&reviewid=gp:AOqpTOGfdji5Ku6SWXHGbT8RtFgjl0W6MgthGsXQnUbuBqSD2v_u0Jh1734UgkgHqVTFF_X8T1D8rEEcJU3v9K4,,Mantap tripa,Google Play,Tripa Smart,1
